shape,demo,method,parameters_per_dim,total_parameters,mean_l2,rmse,max_l2,frobenius_per_point,mean_l2_over_bbox_percent
DoubleBendedLine,5,spline_rest,22,44,0.049483572153840014,0.05722679803988622,0.13044343632398814,0.0018096702500449981,0.09048532539085066
DoubleBendedLine,6,spline_rest,22,44,0.04487568717754719,0.054476665275312,0.14285475918455176,0.0017227034160058965,0.08232698971312627
GShape,0,spline_rest,22,44,0.07202150989335887,0.08461538549090476,0.33766624022125225,0.0026757734324442373,0.14715479897655379
GShape,1,spline_rest,22,44,0.08990812035319132,0.13423432065390303,1.11269483761138,0.004244861934317164,0.1532440222476592
GShape,2,spline_rest,22,44,0.08341694971546491,0.1025006503546045,0.4768097527959155,0.003241355167690959,0.1251959327630237
GShape,3,spline_rest,22,44,0.07589576620408829,0.08998802419764274,0.5111860113579112,0.0028456711860289714,0.11559746869835587
GShape,4,spline_rest,22,44,0.09392590828823881,0.10853531298017034,0.26879559294542715,0.003432187955765758,0.15928579855858066
GShape,5,spline_rest,22,44,0.07573492960870001,0.09137569087855667,0.42438292864760474,0.002889553059477113,0.12185647689090039
GShape,6,spline_rest,22,44,0.12225129683157901,0.15217665672185773,0.43033045306371775,0.0048122484195064295,0.20245286468402454
JShape,0,spline_rest,22,44,0.06522969583969424,0.1395954691450743,1.2023466808872316,0.004414396335381928,0.13446475019168116
JShape,1,spline_rest,22,44,0.08104759801781239,0.11316168283192236,0.7833582691871969,0.003578486616064477,0.1521256221496125
JShape,2,spline_rest,22,44,0.05615337350077033,0.0649686447244098,0.23166329432409863,0.0020544889382341737,0.10746461225556067
JShape,3,spline_rest,22,44,0.05608881448677727,0.07241607452607525,0.4474923531915963,0.002289997347108962,0.10251413068865486
JShape,4,spline_rest,22,44,0.06599020165114566,0.08480331350156153,0.4428584948195134,0.002681716237942436,0.11528706867551637
JShape,5,spline_rest,22,44,0.07677403347551516,0.11100623652650259,1.082677226096848,0.003510325419071263,0.1306900971992093
JShape,6,spline_rest,22,44,0.0816170438074736,0.09977865489290223,0.42160385708881165,0.003155278113294751,0.14558428240233123
JShape_2,0,spline_rest,22,44,0.06512135448637293,0.08655944322548818,0.4628216181189069,0.0027372499358857445,0.14668968404015384
JShape_2,1,spline_rest,22,44,0.073451665261098,0.09783561534693593,0.7159826207398393,0.0030938338078044217,0.1587536564168921
JShape_2,2,spline_rest,22,44,0.0987211458358859,0.13057409450494933,0.9073617034837212,0.0041291154204971614,0.18755252450670626
JShape_2,3,spline_rest,22,44,0.09621202073788189,0.1520992571006549,0.9950294567395485,0.004809800828576077,0.17558017221780142
JShape_2,4,spline_rest,22,44,0.07551826563327305,0.10506860851571148,0.775842103885333,0.0033225611349421156,0.13742037180415828
JShape_2,5,spline_rest,22,44,0.07341641036818945,0.0837786052279317,0.1918372773561975,0.002649312117123542,0.13488018312126546
JShape_2,6,spline_rest,22,44,0.08385868250002242,0.09665065849392095,0.4350614520052634,0.0030563621819588937,0.14106417192185228
Khamesh,0,spline_rest,22,44,0.05548077253273227,0.0738715634618282,0.5635634921386176,0.0023360239485705004,0.10077059920584318
Khamesh,1,spline_rest,22,44,0.025786847541596006,0.03196503185038988,0.31683031770023523,0.0010108230612705864,0.04506162604897519
Khamesh,2,spline_rest,22,44,0.05366094849696489,0.060652181043019594,0.2225980066901613,0.0019179903715282893,0.09011473428283587
Khamesh,3,spline_rest,22,44,0.05135181346008606,0.07122071317855008,0.5148139122771322,0.0022521967022578865,0.0820389293227154
Khamesh,4,spline_rest,22,44,0.05864959147826184,0.07242501085917212,0.40791756503228555,0.0022902799387741228,0.09476336926289966
Khamesh,5,spline_rest,22,44,0.06199018301281101,0.07248705445248005,0.24670643497925218,0.0022922419294648653,0.1069501392596693
Khamesh,6,spline_rest,22,44,0.05806909512465843,0.0741314780563626,0.24006758633353845,0.0023442431697289785,0.09397681248259486
LShape,0,spline_rest,22,44,0.051728562042984635,0.059914721579028475,0.12828686361114938,0.0018946698556457006,0.09106518642126893
LShape,1,spline_rest,22,44,0.05242031800104949,0.06477048066458066,0.16940069146434628,0.002048222440439714,0.09170957317019524
LShape,2,spline_rest,22,44,0.03991181537853609,0.04612080555296143,0.08752744235178081,0.0014584679306909967,0.06644637774264905
LShape,3,spline_rest,22,44,0.0402851890164652,0.05104887022352532,0.23685649200903786,0.0016143070188468888,0.07041399510783657
LShape,4,spline_rest,22,44,0.0622596194673796,0.07412206250429693,0.4031674454283086,0.0023439454238294247,0.10406745745410229
LShape,5,spline_rest,22,44,0.06978557417318493,0.10783707573123644,0.8667051713464673,0.0034101077552277474,0.11309081815565586
LShape,6,spline_rest,22,44,0.06839890792250472,0.0849983803733848,0.2820488168073663,0.0026878847940524915,0.11098774340984174
Leaf_1,0,spline_rest,22,44,0.05159760135636402,0.07399877924765785,0.6740190698518671,0.0023400468649459995,0.11148668939997768
Leaf_1,1,spline_rest,22,44,0.07769650016895219,0.10681039339356473,0.6746936758644781,0.0033776412090226597,0.14678070198264762
Leaf_1,2,spline_rest,22,44,0.05866691164696419,0.07316609651234503,0.24455667096647093,0.0023137151248271226,0.11055172040054029
Leaf_1,3,spline_rest,22,44,0.05471116214635721,0.06501122358022351,0.2674437401969998,0.0020558353998795255,0.10511962457116826
Leaf_1,4,spline_rest,22,44,0.06580412691715917,0.07682105982755066,0.4045331957019082,0.0024292952132312197,0.1151084921440083
Leaf_1,5,spline_rest,22,44,0.04844893383607236,0.058985838411553526,0.2950487650928339,0.001865295990751576,0.0938693873133386
Leaf_1,6,spline_rest,22,44,0.05361641756683178,0.06368951952616375,0.17945224551290306,0.0020140394478444542,0.09426486321095262
Leaf_2,0,spline_rest,22,44,0.07552303969208736,0.08688593697755805,0.2694598066583197,0.0027475745748692954,0.1346968826047001
Leaf_2,1,spline_rest,22,44,0.07850088485908728,0.10498862024962742,0.8208773646078124,0.0033200316838729823,0.13390889485737692
Leaf_2,2,spline_rest,22,44,0.0615789639196559,0.07274329718788376,0.3628549359855367,0.0023003450362423412,0.10217527270985971
Leaf_2,3,spline_rest,22,44,0.06082814246106466,0.07169672837712682,0.20018367174346902,0.0022672496245414848,0.10651925258596753
Leaf_2,4,spline_rest,22,44,0.0620614245749551,0.07269540941284108,0.19113398806628942,0.0022988306918302146,0.10529671430740031
Leaf_2,5,spline_rest,22,44,0.07807626013726623,0.10325963779692557,0.7536254711311561,0.0032653564580229616,0.13573818837945464
Leaf_2,6,spline_rest,22,44,0.10970572228042692,0.14503938426651689,0.8590273670119921,0.004586548047105836,0.18606710399499088
Line,0,spline_rest,22,44,0.025419919544258,0.030079032312821326,0.07750155736186179,0.000951182519223177,0.04966510031483985
Line,1,spline_rest,22,44,0.030954230024137625,0.0364227173772575,0.20430693376030015,0.0011517874548472803,0.05756665322606793
Line,2,spline_rest,22,44,0.04296593474092252,0.051580832515887014,0.21290680959916175,0.0016311291435787624,0.07874920601845004
Line,3,spline_rest,22,44,0.035229653746788415,0.042656939966131756,0.17817237168205996,0.0013489308830604216,0.0665457657855821
Line,4,spline_rest,22,44,0.044997163542063276,0.058749325933853805,0.17679942127787912,0.0018578168095057669,0.08270884799808133
Line,5,spline_rest,22,44,0.06455998654576509,0.08183295737639472,0.20142153182724146,0.0025877853297688424,0.11795870007904907
Line,6,spline_rest,22,44,0.04133594614027001,0.05183652262196302,0.13785262943753832,0.0016392147746824648,0.08435542536455118
Multi_Models_1,0,spline_rest,22,44,0.04705331511033458,0.0725100878268734,0.2665623876397171,0.0022929703087176886,0.16214611667982715
Multi_Models_1,1,spline_rest,22,44,0.02405373790282034,0.03071425549981016,0.20773433436462704,0.0009712700401575346,0.07722181234949384
Multi_Models_1,2,spline_rest,22,44,0.027325989335791157,0.034148954222717756,0.1727114934352847,0.00107988475056613,0.09152267016241318
Multi_Models_1,3,spline_rest,22,44,0.026391643769091082,0.032853903771323176,0.16389618219885882,0.0010389316594537695,0.12280684279090161
Multi_Models_1,4,spline_rest,22,44,0.03113692091314626,0.0368930925344939,0.16575740944363448,0.0011666620233635487,0.13650731879492986
Multi_Models_1,5,spline_rest,22,44,0.018392306473546925,0.025793999088085183,0.11179166383021508,0.0008156778708265532,0.1341056030511489
Multi_Models_1,6,spline_rest,22,44,0.03020876125325448,0.04064658395007657,0.09643570747060659,0.0012853578438748574,0.22624503699085993
Multi_Models_2,0,spline_rest,22,44,0.030671119424519402,0.036707240697824266,0.1778202346271968,0.0011607848722515323,0.09252988161817897
Multi_Models_2,1,spline_rest,22,44,0.02716756775775668,0.033141098727547544,0.23120014070512487,0.001048013561395583,0.07698144182249018
Multi_Models_2,2,spline_rest,22,44,0.038692682854618125,0.052600838834304525,0.2773765049390191,0.0016633845755183853,0.11680814829565875
Multi_Models_2,3,spline_rest,22,44,0.03640525100809754,0.042275441772505126,0.16063489969915923,0.001336866850909421,0.10407750806496498
Multi_Models_2,4,spline_rest,22,44,0.029724440160997127,0.042800382314928595,0.4496576907398732,0.0013534669284116447,0.1269263558012706
Multi_Models_2,5,spline_rest,22,44,0.028488120344077023,0.03883233156312332,0.15692464540435133,0.0012279861459431633,0.12185414309753871
Multi_Models_2,6,spline_rest,22,44,0.046693466987890245,0.056514073352084145,0.15249099799175994,0.001787131916464128,0.18490795547784655
Multi_Models_3,0,spline_rest,22,44,0.04892150421552848,0.061531232054288496,0.52157925859546,0.00194578840527913,0.14966183011238432
Multi_Models_3,1,spline_rest,22,44,0.05516956331233886,0.07338615157150226,0.5788202233494952,0.002320673876802922,0.15906896492632247
Multi_Models_3,2,spline_rest,22,44,0.05775276727456041,0.0685145684413515,0.25489746693273496,0.002166620891781633,0.1542054840177554
Multi_Models_3,3,spline_rest,22,44,0.045456605804379095,0.05561462710795051,0.3043356094055146,0.0017586889288206667,0.12650237331601638
Multi_Models_3,4,spline_rest,22,44,0.05247239996049603,0.07395475692669688,0.6423252773482652,0.002338654756924763,0.1770633251074325
Multi_Models_3,5,spline_rest,22,44,0.030484255750298693,0.03394929470483793,0.07701922533217674,0.0010735709622358165,0.09086535370058914
Multi_Models_3,6,spline_rest,22,44,0.03593284866883659,0.04153334715875362,0.18954262057053153,0.0013133997587214438,0.1116335527738015
Multi_Models_4,0,spline_rest,22,44,0.04503236817285651,0.0582998018472953,0.2838678219934042,0.0018436016097394515,0.10721214663414667
Multi_Models_4,1,spline_rest,22,44,0.04316180796268295,0.05017643197785157,0.13257004732936414,0.0015867180991051832,0.10113976792546804
Multi_Models_4,2,spline_rest,22,44,0.12081405900125881,0.19484480542728141,0.7068692041208412,0.006161533754025466,0.26053719482627336
Multi_Models_4,3,spline_rest,22,44,0.054633166443878084,0.07184711857344282,0.5047724599171677,0.002272005380122669,0.11699833227925946
Multi_Models_4,4,spline_rest,22,44,0.05019689405497898,0.061921660088593636,0.30767617250350493,0.001958134823786996,0.19436382053802478
Multi_Models_4,5,spline_rest,22,44,0.03241613594935884,0.04276585628238747,0.22234059549907556,0.0013523751193976544,0.12485339996363409
Multi_Models_4,6,spline_rest,22,44,0.032993039265474505,0.03990990371885204,0.20036831924704343,0.001262061969495967,0.11804848911500054
NShape,0,spline_rest,22,44,0.060328918547663334,0.08108589632373517,0.5421847374812842,0.0025641611849927704,0.09907364347198824
NShape,1,spline_rest,22,44,0.08741807427344685,0.10272833635722825,0.23453757916653659,0.0032485552312872604,0.13859839963690887
NShape,2,spline_rest,22,44,0.10974788119734506,0.13772815845455116,0.9087626634988072,0.004355346786569578,0.17163186529974386
NShape,3,spline_rest,22,44,0.08451071523174256,0.10106203130972445,0.402576145256644,0.0031958620390197894,0.12603888541747993
NShape,4,spline_rest,22,44,0.07711196729184673,0.09382043294510706,0.3540937648109479,0.002966862591696375,0.12090767588568035
NShape,5,spline_rest,22,44,0.14387507013719453,0.18306864877950904,0.8686923111163442,0.005789138983126527,0.219343004069337
NShape,6,spline_rest,22,44,0.11363640840393234,0.13182433753690545,0.46012710081948605,0.00416865157659452,0.16588132481820056
PShape,0,spline_rest,22,44,0.047559823238297994,0.06945822859419604,0.3702970088414817,0.0021964620459829468,0.084556223874349
PShape,1,spline_rest,22,44,0.0589802324166567,0.07627374641289046,0.33368100582795,0.0024119876433883157,0.09394344055908942
PShape,2,spline_rest,22,44,0.08178112267027365,0.10597947461591793,0.3441472056143276,0.0033513652501429916,0.12834099869708793
PShape,3,spline_rest,22,44,0.04718246648575679,0.05476997532619913,0.26225273920324643,0.0017319786942201286,0.07380746965382186
PShape,4,spline_rest,22,44,0.07181123016809689,0.08597988964057938,0.540227049892377,0.0027189228423414686,0.12241687312450995
PShape,5,spline_rest,22,44,0.09240706320360022,0.10716156755156138,0.3680746790287339,0.0033887463109692727,0.14714592037549054
PShape,6,spline_rest,22,44,0.07042415910473614,0.07997948670081353,0.23825054597247913,0.0025291734406571666,0.10847989373887075
RShape,0,spline_rest,22,44,0.04022743611466706,0.05234135489656209,0.4686382285095302,0.001655178972923431,0.06450992015671365
RShape,1,spline_rest,22,44,0.04900777648344624,0.05988120457644939,0.2663080552442404,0.0018936099549607842,0.07764928060989684
RShape,2,spline_rest,22,44,0.05457776477174459,0.06670377130084759,0.2667471159725258,0.0021093584583365102,0.08689376469725096
RShape,3,spline_rest,22,44,0.05769415047703937,0.07462568110534322,0.24597594282124913,0.002359871242342764,0.09475521274130991
RShape,4,spline_rest,22,44,0.05377669606980895,0.06778556408557562,0.5610650370052688,0.002143567749897278,0.08598677968949413
RShape,5,spline_rest,22,44,0.0724683584974857,0.09678922661073257,0.3114803242766334,0.0030607440905609444,0.1106619691768377
RShape,6,spline_rest,22,44,0.0697157748912888,0.08328752349837258,0.5773364225435994,0.0026337827492965253,0.10928924270628121
Saeghe,0,spline_rest,22,44,0.034896329611096386,0.04398360769680699,0.11220842054101937,0.0013908838003322272,0.0651100884273304
Saeghe,1,spline_rest,22,44,0.026306068210892417,0.029774406216677783,0.0776238987037194,0.0009415493962377867,0.04885150366931648
Saeghe,2,spline_rest,22,44,0.04202141356832136,0.04780145932417192,0.17394053676189825,0.0015116148694427631,0.07663948553385745
Saeghe,3,spline_rest,22,44,0.05415898845888406,0.07072161444352108,0.24043066968187485,0.002236413814457881,0.10041959490082122
Saeghe,4,spline_rest,22,44,0.06190258567700958,0.07227998847549609,0.20798152999713385,0.002285693928332892,0.11154260479726644
Saeghe,5,spline_rest,22,44,0.0549850344877065,0.07069762458886084,0.41672199149933553,0.0022356551886432534,0.09671403022211955
Saeghe,6,spline_rest,22,44,0.04897182153447074,0.057020351206848695,0.3209949960863673,0.001803141827963727,0.08394411081134884
Sharpc,0,spline_rest,22,44,0.0554176537111516,0.08951119692621654,0.9535071590035789,0.00283059258374707,0.10332943199663831
Sharpc,1,spline_rest,22,44,0.06306825138357475,0.08192383691451571,0.46344819655612396,0.0025906591931005064,0.11878234639842898
Sharpc,2,spline_rest,22,44,0.07083925007350388,0.11426880063745315,0.7761469483729666,0.0036134967551005232,0.11890285155023453
Sharpc,3,spline_rest,22,44,0.04163309596560198,0.050190238763786164,0.26121002915855046,0.00158715470801238,0.07083795291784824
Sharpc,4,spline_rest,22,44,0.05567528114498782,0.06362975869142623,0.2436445449300231,0.0020121496443180195,0.09504306639637024
Sharpc,5,spline_rest,22,44,0.06752101374991176,0.07765004547738305,0.2018928688155452,0.002455510041241871,0.11582467818158652
Sharpc,6,spline_rest,22,44,0.09162511988512313,0.10848694589783489,0.26728950434170806,0.0034306584543261887,0.1476351015110297
Sine,0,spline_rest,22,44,0.03090811678358844,0.04072903828699648,0.3770285934988801,0.0012879652789511158,0.06181430793895322
Sine,1,spline_rest,22,44,0.05698801349917033,0.07169617724002286,0.4753036669950977,0.0022672321960559693,0.1103894958397315
Sine,2,spline_rest,22,44,0.06668687905329852,0.09324439912850158,0.6887158044883603,0.0029486468029988446,0.1265626466583378
Sine,3,spline_rest,22,44,0.05890641740312735,0.06650181798168633,0.19818315840278272,0.002102972133640705,0.10432031457685657
